"Antimicrobial";"Bacterium";"DiskContent";"Z6";"Z7";"Z8";"Z9";"Z10";"Z11";"Z12";"Z13";"Z14";"Z15";"Z16";"Z17";"Z18";"Z19";"Z20";"Z21";"Z22";"Z23";"Z24";"Z25";"Z26";"Z27";"Z28";"Z29";"Z30";"Z31";"Z32";"Z33";"Z34";"Z35";"Z36";"Z37";"Z38";"Z39";"Z40";"Z41";"Z42";"Z43";"Z44";"Z45";"Z46";"Z47";"Z48";"Z49";"Z50";"ECOFF";"Distributions";"Observations"
"Aspoxicillin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Avilamycin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Azithromycin";"Escherichia coli ATCC 25922";15;0;0;0;0;0;0;0;0;10;32;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;54
"Azithromycin";"Salmonella spp";15;3;0;1;1;0;0;0;5;60;188;311;195;51;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;829
"Azithromycin";"Shigella flexneri";15;0;0;0;0;0;0;0;0;0;0;0;4;5;5;4;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;21
"Azithromycin";"Shigella sonnei";15;3;0;0;0;0;0;0;1;0;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;23
"Azithromycin";"Shigella spp";15;3;0;0;0;0;0;0;1;0;17;3;5;6;5;4;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;47
"Aztreonam";"Citrobacter freundii";30;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;2;2;4;9;9;19;14;7;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;25;2;75
"Aztreonam";"Citrobacter koseri";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;7;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;18
"Aztreonam";"Enterobacter cloacae";30;2;0;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;7;7;13;16;19;11;11;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;97
"Aztreonam";"Escherichia coli";30;3;1;0;0;4;3;1;3;2;1;3;1;1;2;0;2;1;2;1;2;1;1;13;18;48;40;48;40;21;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3;280
"Aztreonam";"Escherichia coli ATCC 25922";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18;15;13;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;61
"Aztreonam";"Klebsiella aerogenes";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;13
"Aztreonam";"Klebsiella oxytoca";30;1;0;1;1;0;2;0;1;0;0;0;0;2;0;0;0;0;0;2;3;3;7;10;10;19;22;12;15;12;4;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;25;3;138
"Aztreonam";"Klebsiella pneumoniae";30;2;0;1;0;2;0;0;0;1;0;0;0;1;0;0;1;1;0;0;2;4;6;6;15;31;42;42;17;15;12;9;3;2;1;1;0;0;0;0;0;0;0;0;0;0;25;4;217
"Aztreonam";"Klebsiella pneumoniae ATCC 700603";30;0;0;0;0;13;14;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;45
"Aztreonam";"Morganella morganii";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;2;5;6;5;2;2;2;0;1;0;0;0;0;0;0;0;0;0;;2;30
"Aztreonam";"Proteus mirabilis";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4;8;17;19;42;24;16;13;4;0;0;0;0;0;0;0;0;0;31;3;149
"Aztreonam";"Pseudomonas aeruginosa";30;24;2;1;4;3;5;3;9;11;13;15;10;8;14;22;29;58;76;63;75;47;31;13;3;5;3;7;4;4;3;4;2;1;0;1;1;0;0;0;0;0;0;0;0;0;18;4;574
"Aztreonam";"Pseudomonas aeruginosa ATCC 27853";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;18;23;38;34;13;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;144
"Aztreonam";"Pseudomonas fluorescens group";30;13;0;0;1;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Aztreonam";"Pseudomonas putida group";30;7;0;0;3;4;5;7;4;10;6;12;11;11;13;5;3;4;2;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;112
"Aztreonam";"Pseudomonas spp (non-aeruginosa)";30;28;0;0;4;5;7;7;7;13;9;15;13;11;13;6;3;7;4;5;2;9;3;5;1;1;3;7;3;2;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;2;198
"Aztreonam";"Pseudomonas stutzeri group";30;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;6;1;4;1;1;3;6;2;2;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;1;35
"Bacitracin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Bedaquiline";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Benzylpenicillin";"Aerococcus sanguinicola";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;5;12;16;30;51;42;26;20;18;8;5;1;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;5;245
"Benzylpenicillin";"Aerococcus urinae";1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;8;11;11;17;15;40;38;68;63;102;61;71;55;65;46;36;26;35;7;24;5;7;2;8;2;3;0;1;0;0;;8;833
"Benzylpenicillin";"Corynebacterium afermentans";1;1;0;0;0;1;0;0;0;0;1;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;9
"Benzylpenicillin";"Corynebacterium amycolatum";1;56;0;0;0;0;0;0;2;0;1;1;2;4;3;2;1;2;2;1;2;1;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;87
"Benzylpenicillin";"Corynebacterium aurimucosum";1;0;0;0;0;0;0;0;0;3;1;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;8
"Benzylpenicillin";"Corynebacterium glucuronolyticum";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;7;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;20
"Benzylpenicillin";"Corynebacterium jeikeium";1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;47
"Benzylpenicillin";"Corynebacterium propinquum";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;;2;7
"Benzylpenicillin";"Corynebacterium pseudodiphtheriticum";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;2;3;3;5;7;3;5;10;4;1;0;1;0;0;0;0;0;0;0;0;;4;47
"Benzylpenicillin";"Corynebacterium singulare";1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;4
"Benzylpenicillin";"Corynebacterium spp";1;192;2;4;6;8;7;7;7;9;15;6;13;9;9;7;6;7;3;4;12;7;3;5;1;0;3;4;3;7;8;6;5;12;4;2;0;1;0;0;0;0;0;0;0;0;;4;404
"Benzylpenicillin";"Corynebacterium striatum";1;44;2;4;6;7;7;7;5;5;11;4;6;2;1;1;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;119
"Benzylpenicillin";"Corynebacterium urealyticum";1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;30
"Benzylpenicillin";"Haemophilus influenzae";1;1791;6;18;45;90;76;130;166;260;417;509;558;491;295;161;77;32;20;11;5;3;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;5168
"Benzylpenicillin";"Haemophilus influenzae ATCC 49247";1;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;60
"Benzylpenicillin";"Haemophilus influenzae ATCC 49766";1;0;0;0;0;0;0;0;0;0;18;189;667;744;345;77;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;14;2044
"Benzylpenicillin";"Kingella kingae";1;0;0;0;0;0;0;0;2;3;3;5;5;4;7;4;3;2;2;4;1;5;5;10;19;9;12;11;8;12;10;6;3;1;0;1;0;1;0;1;0;0;0;0;0;0;;1;159
"Benzylpenicillin";"Listeria monocytogenes";1;0;0;0;0;0;0;0;0;1;4;21;47;47;54;53;50;40;33;21;10;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;387
"Benzylpenicillin";"Pasteurella canis";1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;11;8;8;6;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;50
"Benzylpenicillin";"Pasteurella multocida";1;2;0;0;0;0;0;0;0;0;0;0;6;10;47;74;66;61;60;33;14;6;7;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;7;399
"Benzylpenicillin";"Staphylococcus aureus";1;1277;5;13;62;166;280;311;244;173;90;65;48;35;38;31;23;26;18;21;8;17;27;58;83;99;77;52;29;16;5;1;5;7;5;2;1;1;0;0;1;0;0;0;0;0;26;6;3420
"Benzylpenicillin";"Staphylococcus aureus ATCC 29213";1;0;0;0;0;0;0;1;15;34;15;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;77
"Benzylpenicillin";"Staphylococcus aureus MRSA";1;188;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;192
"Benzylpenicillin";"Staphylococcus aureus MSSA";1;15;0;1;11;32;67;72;41;29;8;2;1;4;8;5;1;3;3;1;0;2;3;9;14;25;18;14;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;399
"Benzylpenicillin";"Staphylococcus coagulase negative";1;92;0;0;3;2;2;10;7;3;14;10;6;13;7;5;1;1;0;1;0;2;0;2;4;1;2;9;4;4;3;3;6;3;2;0;0;0;0;0;0;0;0;0;0;0;;3;222
"Benzylpenicillin";"Staphylococcus cohnii";1;1;0;0;0;0;0;0;2;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;7
"Benzylpenicillin";"Staphylococcus lugdunensis";1;0;1;1;9;8;6;1;2;3;2;2;2;1;0;0;0;0;0;0;0;3;4;7;14;17;9;6;2;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;2;104
"Benzylpenicillin";"Streptococcus agalactiae";1;0;0;0;0;0;1;1;0;1;0;2;1;19;64;182;323;477;545;507;381;238;138;62;35;23;15;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;10;3025
"Benzylpenicillin";"Streptococcus anginosus";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;3;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;2;13
"Benzylpenicillin";"Streptococcus bovis";1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;13;7;1;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;39
"Benzylpenicillin";"Streptococcus canis";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;4;6;8;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;36
"Benzylpenicillin";"Streptococcus dysgalactiae";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;204;365;538;695;630;567;333;199;91;27;12;2;3;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;5;3671
"Benzylpenicillin";"Streptococcus gordonii";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;5
"Benzylpenicillin";"Streptococcus group C";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;9;14;18;50;43;34;25;16;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;228
"Benzylpenicillin";"Streptococcus group G";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11;30;58;91;72;56;37;11;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;380
"Benzylpenicillin";"Streptococcus milleri";1;0;0;0;0;1;0;0;0;0;1;1;0;1;2;13;8;25;41;58;65;80;85;85;93;95;56;46;32;29;28;30;11;25;17;25;4;10;3;10;0;4;2;3;1;2;;8;992
"Benzylpenicillin";"Streptococcus mitis";1;18;0;0;0;2;4;0;3;2;4;2;4;6;9;20;19;23;24;32;36;19;25;12;11;7;8;5;5;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;309
"Benzylpenicillin";"Streptococcus oralis";1;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;3;1;2;2;1;1;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21
"Benzylpenicillin";"Streptococcus parasanguis";1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;2
"Benzylpenicillin";"Streptococcus pneumoniae";1;54;9;18;24;27;12;16;15;7;11;15;21;23;46;46;25;34;27;28;32;36;49;40;54;78;86;121;110;76;94;64;42;18;12;11;2;0;3;1;0;0;0;0;0;0;26;12;1387
"Benzylpenicillin";"Streptococcus pneumoniae ATCC 49619";1;0;0;0;0;0;0;0;0;0;4;60;308;725;639;407;120;16;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;22;2281
"Benzylpenicillin";"Streptococcus pyogenes";1;1;0;0;0;0;0;0;0;0;0;0;0;3;8;17;24;38;63;114;213;360;538;688;602;643;401;334;177;108;73;37;17;10;6;0;0;1;0;0;0;0;0;0;0;0;;11;4476
"Benzylpenicillin";"Streptococcus pyogenes CCUG 25571";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;4;2;11;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;30
"Benzylpenicillin";"Streptococcus salivarius";1;1;0;0;0;1;4;3;2;2;2;0;0;3;8;5;11;8;9;8;5;5;1;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;84
"Benzylpenicillin";"Streptococcus sanguinis";1;5;0;1;0;2;2;3;3;2;2;2;0;3;6;7;7;2;5;13;14;15;15;12;9;5;6;3;2;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;157
"Benzylpenicillin";"Streptococcus viridans";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;5;2;3;1;5;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;;1;28
"Benzylpenicillin";"Streptococcus, viridans group";1;17;0;1;2;1;0;1;2;3;2;1;0;2;6;5;8;9;7;9;10;12;12;7;12;8;10;5;5;3;5;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;;4;168
"Capreomycin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cefaclor";"Haemophilus influenzae";30;570;0;7;9;30;26;50;59;53;64;92;76;126;169;208;239;257;634;549;568;518;408;283;208;143;70;45;36;17;11;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0;19;10;5539
"Cefaclor";"Haemophilus influenzae ATCC 49766";30;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;18;273;473;499;426;243;74;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;14;2038
"Cefaclor";"Haemophilus parainfluenzae";30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;7;5;9;6;9;3;3;1;4;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4;54
"Cefaclor";"Moraxella catarrhalis";30;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;7;12;29;51;66;65;25;17;10;5;2;5;2;2;3;0;2;0;1;0;2;0;2;0;2;0;3;0;2;;4;319
"Cefaclor";"Streptococcus pneumoniae";30;4;0;2;1;3;4;6;7;3;0;2;2;4;0;2;1;1;0;1;1;0;2;2;3;5;3;17;20;27;30;22;13;7;6;2;0;0;0;0;0;0;0;0;0;0;28;4;203
"Cefaclor";"Streptococcus pneumoniae ATCC 49619";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;19;19;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;71
"Cefadroxil";"Citrobacter braakii";30;8;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;12
"Cefadroxil";"Citrobacter freundii";30;569;4;7;12;19;31;22;9;21;7;6;1;3;6;9;7;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;737
"Cefadroxil";"Citrobacter koseri";30;11;0;1;0;0;2;0;0;0;2;5;21;100;174;161;87;33;11;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;617
"Cefadroxil";"Citrobacter spp";30;12;1;0;0;2;0;1;0;2;1;0;1;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;28
"Cefadroxil";"Enterobacter cloacae";30;1060;2;10;7;19;29;18;21;27;15;24;18;15;11;8;1;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;1290
"Cefadroxil";"Escherichia coli";30;2629;4;38;46;78;120;219;358;938;2482;5981;11440;14336;11878;6660;2554;998;364;141;46;33;18;23;16;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;61407
"Cefadroxil";"Escherichia coli ATCC 25922";30;0;0;0;0;0;0;0;0;16;184;707;1042;462;58;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17;2478
"Cefadroxil";"Hafnia alvei";30;17;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;20
"Cefadroxil";"Klebsiella aerogenes";30;490;0;4;3;6;12;9;10;10;11;4;7;2;4;2;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;580
"Cefadroxil";"Klebsiella oxytoca";30;76;1;6;3;5;3;4;10;15;19;54;144;356;500;444;249;88;31;4;5;0;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;2023
"Cefadroxil";"Klebsiella pneumoniae";30;249;0;3;6;7;12;10;19;32;71;231;720;1289;1440;1023;459;174;63;18;12;3;4;1;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;9;5852
"Cefadroxil";"Morganella morganii";30;410;0;0;0;0;0;0;1;0;1;1;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;418
"Cefadroxil";"Proteus mirabilis";30;58;0;3;2;10;22;36;45;107;367;788;957;689;271;110;40;17;8;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;3536
"Cefadroxil";"Proteus vulgaris";30;271;0;1;4;1;5;3;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;290
"Cefadroxil";"Providencia rettgeri";30;38;0;0;1;0;1;2;1;0;2;2;0;1;1;2;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;60
"Cefadroxil";"Serratia marcescens";30;279;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;284
"Cefadroxil";"Shigella boydii";30;0;0;0;0;0;0;0;0;0;0;1;5;4;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;14
"Cefadroxil";"Shigella dysenteriae";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;8
"Cefadroxil";"Shigella flexneri";30;1;0;0;0;0;0;1;2;7;9;7;14;19;20;16;8;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;114
"Cefadroxil";"Shigella sonnei";30;6;0;0;0;0;1;1;0;3;5;10;13;24;32;22;13;5;2;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;141
"Cefadroxil";"Shigella spp";30;11;0;0;0;0;1;2;2;10;14;18;32;47;52;41;24;15;7;2;1;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;283
"Cefadroxil";"Staphylococcus saprophyticus";30;26;0;2;2;2;0;4;0;0;0;4;1;1;9;16;45;129;285;372;430;447;244;141;48;41;10;4;4;1;1;1;0;4;0;1;0;1;0;0;0;0;0;0;0;0;;9;2276
"Cefalexin";"Citrobacter amalonaticus";30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1
"Cefalexin";"Citrobacter koseri";30;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;8;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;17
"Cefalexin";"Enterobacter cloacae";30;46;0;0;1;0;1;3;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;57
"Cefalexin";"Escherichia coli";30;386;3;5;6;19;27;42;59;119;153;280;554;928;1133;1159;762;492;222;115;52;25;9;12;4;4;3;3;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;6584
"Cefalexin";"Escherichia coli ATCC 25922";30;0;0;0;0;0;0;0;0;0;3;23;83;151;112;62;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;435
"Cefalexin";"Klebsiella aerogenes";30;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;16
"Cefalexin";"Klebsiella oxytoca";30;1;0;0;1;0;0;0;0;1;0;1;0;1;7;9;10;12;6;4;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;57
"Cefalexin";"Klebsiella pneumoniae";30;27;0;0;2;2;1;2;6;2;10;16;20;34;90;147;249;348;335;208;95;46;10;8;6;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;1669
"Cefalexin";"Morganella morganii";30;19;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;20
"Cefalexin";"Proteus mirabilis";30;16;0;0;0;0;5;10;12;21;20;33;75;133;156;132;67;49;20;11;10;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;775
"Cefaloridine";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cefalothin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cefapirin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cefazolin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cefdinir";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cefepime";"Citrobacter freundii";30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;5;5;8;16;14;17;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;2;74
"Cefepime";"Citrobacter koseri";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;5;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;18
